,Unnamed: 0,month,trip_id,vehicle_id,started_at,ended_at,duration,start_location_name,end_location_name,user_id,trip_ledger_id
132,132,May,1640485,6926587,2019-05-24 19:16:00,2019-05-24 20:15:00,0:59:44,"423 Central Ave NE, Albuquerque, NM 87102, USA","320 Arno St NE, Albuquerque, NM 87102, USA",35534525,1515708
133,133,May,1640588,2503724,2019-05-24 19:21:00,2019-05-24 19:26:00,0:04:59,"401 3rd St NW, Albuquerque, NM 87102, USA","330 Tijeras Ave NW, Albuquerque, NM 87102, USA",35542091,1514846
134,134,May,1640606,6779794,2019-05-24 19:22:00,2019-05-24 20:18:00,0:55:49,"423 Central Ave NE, Albuquerque, NM 87102, USA","320 Arno St NE, Albuquerque, NM 87102, USA",35542893,1515759
135,135,May,1640620,6865874,2019-05-24 19:23:00,2019-05-24 20:19:00,0:55:32,"423 Central Ave NE, Albuquerque, NM 87102, USA","320 Arno St NE, Albuquerque, NM 87102, USA",35542453,1515768
136,136,May,1640638,4508680,2019-05-24 19:24:00,2019-05-24 20:15:00,0:51:39,"423 Central Ave NE, Albuquerque, NM 87102, USA","320 Arno St NE, Albuquerque, NM 87102, USA",35543197,1515713
137,137,May,1640649,9758708,2019-05-24 19:25:00,2019-05-24 19:39:00,0:14:27,"401 3rd St NW, Albuquerque, NM 87102, USA","401 3rd St NW, Albuquerque, NM 87102, USA",35543120,1515056
138,138,May,1640655,2893981,2019-05-24 19:25:00,2019-05-24 19:33:00,0:07:59,"Gold Bldg, 320 Gold Ave SW, Albuquerque, NM 87102, USA","205 Silver Ave SW, Albuquerque, NM 87102, USA",35543235,1514955
139,139,May,1640664,7386823,2019-05-24 19:25:00,2019-05-24 19:31:00,0:05:21,"1700 Central Ave NW, Albuquerque, NM 87104, USA","2424 New York Ave NW, Albuquerque, NM 87104, USA",35532557,1514916
140,140,May,1640675,5518132,2019-05-24 19:26:00,2019-05-24 19:39:00,0:13:30,"401 3rd St NW, Albuquerque, NM 87102, USA","401 3rd St NW, Albuquerque, NM 87102, USA",35466666,1515065
141,141,May,1640680,1579133,2019-05-24 19:26:00,2019-05-24 19:28:00,0:01:46,"1414 University Blvd SE, Albuquerque, NM 87106, USA","1414 University Blvd SE, Albuquerque, NM 87106, USA",35530469,1514873
142,142,May,1640683,5133889,2019-05-24 19:26:00,2019-05-24 19:32:00,0:05:25,"1710 Central Ave SW, Albuquerque, NM 87104, USA","2424 Central Ave SW, Albuquerque, NM 87104, USA",35514522,1514937
143,143,May,1640707,1335100,2019-05-24 19:27:00,2019-05-24 19:41:00,0:13:55,"101 State Hwy 313, Albuquerque, NM 87102, USA","101 State Hwy 313, Albuquerque, NM 87102, USA",35543734,1515093
144,144,May,1640751,2937338,2019-05-24 19:29:00,2019-05-24 19:36:00,0:07:26,"4 Broadcast Plaza SW, Albuquerque, NM 87104, USA","KRQE-TV Albuquerque, NM, USA, 13 Broadcast Plaza SW, Albuquerque, NM 87104, USA",35512392,1515011
145,145,May,1640756,4001905,2019-05-24 19:29:00,2019-05-24 19:33:00,0:03:40,"Gold Bldg, 320 Gold Ave SW, Albuquerque, NM 87102, USA","205 Silver Ave SW, Albuquerque, NM 87102, USA",35544270,1514956
146,146,May,1640774,1303786,2019-05-24 19:30:00,2019-05-24 19:39:00,0:08:29,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","401 3rd St NW, Albuquerque, NM 87102, USA",19314421,1515054
147,147,May,1640777,1041057,2019-05-24 19:31:00,2019-05-24 19:38:00,0:07:17,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1801 18th St NW, Albuquerque, NM 87104, USA",35539988,1515037
148,148,May,1640779,2503724,2019-05-24 19:31:00,2019-05-24 19:34:00,0:03:27,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","330 Tijeras Ave NW, Albuquerque, NM 87102, USA",35542091,1514978
149,149,May,1640783,7730848,2019-05-24 19:31:00,2019-05-24 19:34:00,0:03:33,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","330 Tijeras Ave NW, Albuquerque, NM 87102, USA",35544393,1514982
150,150,May,1640906,2893981,2019-05-24 19:38:00,2019-05-24 19:41:00,0:03:02,"205 Silver Ave SW, Albuquerque, NM 87102, USA","101 State Hwy 313, Albuquerque, NM 87102, USA",35543235,1515092
151,151,May,1640915,5766408,2019-05-24 19:38:00,2019-05-24 19:45:00,0:06:39,"301 Central Ave NE, Albuquerque, NM 87102, USA","415 Lomas Blvd NE, Albuquerque, NM 87102, USA",35545973,1515161
152,152,May,1640916,4001905,2019-05-24 19:38:00,2019-05-24 19:41:00,0:02:47,"216 Silver Ave SW, Albuquerque, NM 87102, USA","400 Gold Ave SW, Albuquerque, NM 87102, USA",35544270,1515094
153,153,May,1640944,6696108,2019-05-24 19:40:00,2019-05-24 19:45:00,0:05:54,"301 Central Ave NE, Albuquerque, NM 87102, USA","415 Lomas Blvd NE, Albuquerque, NM 87102, USA",35545996,1515169
154,154,May,1640948,5393734,2019-05-24 19:40:00,2019-05-24 20:23:00,0:42:52,"301 Central Ave NE, Albuquerque, NM 87102, USA","109 Broadway Blvd NE, Albuquerque, NM 87102, USA",35546152,1515836
155,155,May,1640990,7146615,2019-05-24 19:42:00,2019-05-24 19:48:00,0:05:46,"230 6th St SW, Albuquerque, NM 87102, USA","Gold Bldg, 320 Gold Ave SW, Albuquerque, NM 87102, USA",35533294,1515216
156,156,May,1641015,9072859,2019-05-24 19:44:00,2019-05-24 19:57:00,0:13:17,"5th @ Marquette, Albuquerque, NM 87102, USA","99999 Hazeldine Ave SW, Albuquerque, NM 87102, USA",35546715,1515387
157,157,May,1641037,8201542,2019-05-24 19:45:00,2019-05-24 19:51:00,0:06:23,"1400 Central Ave SE, Albuquerque, NM 87106, USA","1400 Central Ave SE, Albuquerque, NM 87106, USA",35546741,1515277
158,158,May,1641049,2693271,2019-05-24 19:45:00,2019-05-24 19:57:00,0:11:24,"500 Marquette, 500 Marquette Ave NW, Albuquerque, NM 87102, USA","99999 Hazeldine Ave SW, Albuquerque, NM 87102, USA",35546512,1515377
159,159,May,1641072,7044335,2019-05-24 19:46:00,2019-05-24 19:57:00,0:10:39,"400 Marquette Ave NW, Albuquerque, NM 87102, USA","99999 Hazeldine Ave SW, Albuquerque, NM 87102, USA",35547189,1515385
160,160,May,1641086,8161160,2019-05-24 19:47:00,2019-05-24 19:59:00,0:11:23,"400 Marquette Ave NW, Albuquerque, NM 87102, USA","99999 Hazeldine Ave SW, Albuquerque, NM 87102, USA",35546751,1515423
161,161,May,1641088,5966917,2019-05-24 19:47:00,2019-05-24 20:57:00,1:10:02,"111 Tulane Dr SE, Albuquerque, NM 87106, USA","900 Girard Blvd SE, Albuquerque, NM 87106, USA",35543457,1516461
162,162,May,1641093,4932492,2019-05-24 19:48:00,2019-05-24 19:58:00,0:10:30,"400 Marquette Ave NW, Albuquerque, NM 87102, USA","99999 Hazeldine Ave SW, Albuquerque, NM 87102, USA",35547155,1515415
163,163,May,1641100,5058712,2019-05-24 19:49:00,2019-05-24 19:57:00,0:08:36,"2002 Central Ave NW, Albuquerque, NM 87104, USA","501 Copper Ave NW, Albuquerque, NM 87102, USA",35307898,1515390
164,164,May,1641121,9570873,2019-05-24 19:49:00,2019-05-24 20:38:00,0:48:45,"105 Stanford Dr SE, Albuquerque, NM 87106, USA","105 Stanford Dr SE, Albuquerque, NM 87106, USA",35547945,1516097
165,165,May,1641138,8408007,2019-05-24 19:51:00,2019-05-24 19:57:00,0:06:43,"519 Central Ave SW, Albuquerque, NM 87102, USA","915 1st St NW, Albuquerque, NM 87102, USA",29448993,1515393
166,166,May,1641139,1885565,2019-05-24 19:51:00,2019-05-24 20:40:00,0:49:04,"2500 Central Ave SE, Albuquerque, NM 87106, USA","105 Stanford Dr SE, Albuquerque, NM 87106, USA",35548053,1516120
167,167,May,1641149,2584557,2019-05-24 19:52:00,2019-05-24 19:58:00,0:06:07,"105 Stanford Dr SE, Albuquerque, NM 87106, USA","215 Yale Blvd SE, Albuquerque, NM 87106, USA",35547940,1515405
168,168,May,1641162,3203954,2019-05-24 19:52:00,2019-05-24 19:53:00,0:01:15,"1 Civic Plaza NW, Albuquerque, NM 87102, USA","321 4th St NW, Albuquerque, NM 87102, USA",35548287,1515313
169,169,May,1641176,7989059,2019-05-24 19:54:00,2019-05-24 20:06:00,0:12:05,"105 Stanford Dr SE, Albuquerque, NM 87106, USA","Electrical & Computer Engineering/Centennial Library, Albuquerque, NM 87106, USA",35528577,1515542
170,170,May,1641199,3972385,2019-05-24 19:55:00,2019-05-24 20:01:00,0:05:49,"111 Marble Ave NW, Albuquerque, NM 87102, USA","506 Central Ave SW, Albuquerque, NM 87102, USA",35505542,1515467
171,171,May,1641258,2503724,2019-05-24 19:59:00,2019-05-24 20:23:00,0:24:33,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","415 Tijeras Ave NW, Albuquerque, NM 87102, USA",35548979,1515845
172,172,May,1641266,7730848,2019-05-24 19:59:00,2019-05-24 20:23:00,0:24:03,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","415 Tijeras Ave NW, Albuquerque, NM 87102, USA",35548440,1515840
173,173,May,1641350,6705703,2019-05-24 20:02:00,2019-05-24 20:09:00,0:06:08,"201 Marquette Ave NW, Albuquerque, NM 87102, USA","400 3rd St NW, Albuquerque, NM 87102, USA",35548683,1515581
174,174,May,1641407,3342938,2019-05-24 20:06:00,2019-05-24 20:12:00,0:06:19,"401 2nd St NW, Albuquerque, NM 87102, USA","400 Gold Ave SW, Albuquerque, NM 87102, USA",35546597,1515651
175,175,May,1641451,1221572,2019-05-24 20:08:00,2019-05-24 20:18:00,0:10:30,"311 Central Ave SW, Albuquerque, NM 87102, USA","307 Central Ave NW, Albuquerque, NM 87102, USA",35551017,1515760
176,176,May,1641454,9278164,2019-05-24 20:08:00,2019-05-24 20:12:00,0:04:06,"411 12th St SW, Albuquerque, NM 87102, USA","400 Gold Ave SW, Albuquerque, NM 87102, USA",35546552,1515653
177,177,May,1641485,5766408,2019-05-24 20:10:00,2019-05-24 20:23:00,0:13:06,"415 Lomas Blvd NE, Albuquerque, NM 87102, USA","109 Broadway Blvd NE, Albuquerque, NM 87102, USA",35545973,1515835
178,178,May,1641491,6696108,2019-05-24 20:10:00,2019-05-24 20:15:00,0:04:42,"415 Lomas Blvd NE, Albuquerque, NM 87102, USA","109 Broadway Blvd NE, Albuquerque, NM 87102, USA",35545996,1515698
179,179,May,1641601,7841444,2019-05-24 20:17:00,2019-05-24 20:27:00,0:10:18,"423 Central Ave NE, Albuquerque, NM 87102, USA","424 Central Ave SE, Albuquerque, NM 87102, USA",35551210,1515914
180,180,May,1641664,9122248,2019-05-24 20:21:00,2019-05-24 20:39:00,0:18:34,"400 Lomas Blvd NW, Albuquerque, NM 87102, USA","400 Lomas Blvd NW, Albuquerque, NM 87102, USA",35553312,1516112
181,181,May,1641680,2187219,2019-05-24 20:21:00,2019-05-24 20:35:00,0:13:38,"524 Central Ave SW, Albuquerque, NM 87102, USA","924 Park Ave SW, Albuquerque, NM 87102, USA",35553614,1516051
182,182,May,1641740,2484319,2019-05-24 20:24:00,2019-05-24 20:59:00,0:34:45,"401 3rd St NW, Albuquerque, NM 87102, USA","401 3rd St NW, Albuquerque, NM 87102, USA",35553644,1516485
183,183,May,1641749,6029477,2019-05-24 20:25:00,2019-05-24 20:59:00,0:34:03,"317 5th St SW, Albuquerque, NM 87102, USA","401 3rd St NW, Albuquerque, NM 87102, USA",35553650,1516490
184,184,May,1641804,7841444,2019-05-24 20:28:00,2019-05-24 20:29:00,0:00:54,"424 Central Ave SE, Albuquerque, NM 87102, USA","424 Central Ave SE, Albuquerque, NM 87102, USA",35551210,1515943
185,185,May,1641819,9278164,2019-05-24 20:29:00,2019-05-24 20:41:00,0:12:29,"123 4th St SW, Albuquerque, NM 87102, USA","915 1st St NW, Albuquerque, NM 87102, USA",35546597,1516159
186,186,May,1641827,2865291,2019-05-24 20:29:00,2019-05-24 20:45:00,0:16:11,"400 Lomas Blvd NW, Albuquerque, NM 87102, USA","400 Lomas Blvd NW, Albuquerque, NM 87102, USA",35555323,1516235
187,187,May,1641829,5056156,2019-05-24 20:29:00,2019-05-24 20:45:00,0:15:41,"400 Marquette Ave NW, Albuquerque, NM 87102, USA","320 Central Ave SE, Albuquerque, NM 87102, USA",35555440,1516231
188,188,May,1641831,9010792,2019-05-24 20:29:00,2019-05-24 20:40:00,0:11:00,"1 Civic Plaza NW, Albuquerque, NM 87102, USA","516 Atlantic Ave SW, Albuquerque, NM 87102, USA",35555313,1516135
189,189,May,1641832,3342938,2019-05-24 20:29:00,2019-05-24 20:42:00,0:12:09,"400 Gold Ave SW, Albuquerque, NM 87102, USA","111 Marble Ave NW, Albuquerque, NM 87102, USA",35546552,1516162
190,190,May,1641870,7195745,2019-05-24 20:31:00,2019-05-24 20:53:00,0:21:56,"400 Lomas Blvd NW, Albuquerque, NM 87102, USA","5th @ Fruit, Albuquerque, NM 87102, USA",35555037,1516378
191,191,May,1641876,5393734,2019-05-24 20:31:00,2019-05-24 20:33:00,0:01:09,"109 Broadway Blvd NE, Albuquerque, NM 87102, USA","301 Dr Martin Luther King Jr Ave NE, Albuquerque, NM 87102, USA",35545973,1516015
192,192,May,1641884,3972385,2019-05-24 20:32:00,2019-05-24 20:35:00,0:02:45,"510 Central Ave NW, Albuquerque, NM 87102, USA","118 Rte 66, Albuquerque, NM 87102, USA",35555784,1516041
193,193,May,1641885,3203954,2019-05-24 20:32:00,2019-05-24 20:34:00,0:02:25,"1 Civic Plaza NW, Albuquerque, NM 87102, USA","1 Civic Plaza NW, Albuquerque, NM 87102, USA",35548287,1516037
194,194,May,1641900,8408007,2019-05-24 20:32:00,2019-05-24 20:46:00,0:13:36,"111 Marble Ave NW, Albuquerque, NM 87102, USA","505 Central Ave NW, Albuquerque, NM 87102, USA",29448993,1516245
195,195,May,1641922,8649942,2019-05-24 20:33:00,2019-05-24 20:46:00,0:13:06,"400 Lomas Blvd NW, Albuquerque, NM 87102, USA","400 Lomas Blvd NW, Albuquerque, NM 87102, USA",35555611,1516253
196,196,May,1641968,6592841,2019-05-24 20:35:00,2019-05-24 20:40:00,0:05:11,"117 Bryn Mawr Dr SE, Albuquerque, NM 87106, USA","107 Bryn Mawr Dr SE, Albuquerque, NM 87106, USA",35552345,1516138
197,197,May,1642040,5766408,2019-05-24 20:40:00,2019-05-24 21:02:00,0:21:59,"109 Broadway Blvd NE, Albuquerque, NM 87102, USA","609 Broadway Blvd NE, Albuquerque, NM 87102, USA",35557255,1516541
198,198,May,1642103,9278164,2019-05-24 20:43:00,2019-05-24 20:45:00,0:02:19,"1006 1st St NW, Albuquerque, NM 87102, USA","1308 1st St NW, Albuquerque, NM 87102, USA",35546597,1516227
199,199,May,1642104,3342938,2019-05-24 20:43:00,2019-05-24 20:45:00,0:02:15,"111 Marble Ave NW, Albuquerque, NM 87102, USA","1324 1st St NW, Albuquerque, NM 87102, USA",35546552,1516229
200,200,May,1642124,9122248,2019-05-24 20:44:00,2019-05-24 20:48:00,0:04:37,"400 Lomas Blvd NW, Albuquerque, NM 87102, USA","330 Tijeras Ave NW, Albuquerque, NM 87102, USA",35553312,1516303
201,201,May,1642137,2026310,2019-05-24 20:44:00,2019-05-24 22:23:00,1:39:07,"2108 Silver Ave SE, Albuquerque, NM 87106, USA","328 Marquette Ave NW, Albuquerque, NM 87102, USA",35555868,1517998
202,202,May,1642151,4011047,2019-05-24 20:45:00,2019-05-24 20:47:00,0:02:21,"111 4th St SW, Albuquerque, NM 87102, USA","600 Central Ave NW, Albuquerque, NM 87102, USA",35558236,1516286
203,203,May,1642184,3885791,2019-05-24 20:47:00,2019-05-24 20:54:00,0:07:20,"300 Oak St NE, Albuquerque, NM 87106, USA","1101 Iron Ave SW, Albuquerque, NM 87102, USA",35558530,1516401
204,204,May,1642206,9469462,2019-05-24 20:48:00,2019-05-24 21:37:00,0:49:20,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","800 Silver Ave SW, Albuquerque, NM 87102, USA",35557409,1517155
205,205,May,1642208,9122248,2019-05-24 20:48:00,2019-05-24 21:54:00,1:06:04,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","2017 Church St NW â€‹, Albuquerque, NM 87104, United States",35557558,1517476
206,206,May,1642227,8125312,2019-05-24 20:49:00,2019-05-24 20:56:00,0:07:03,"1710 Central Ave SW, Albuquerque, NM 87104, USA","518 Central Ave NW, Albuquerque, NM 87102, USA",35536760,1516438
207,207,May,1642229,5450294,2019-05-24 20:50:00,2019-05-24 20:56:00,0:06:54,"1710 Central Ave SW, Albuquerque, NM 87104, USA","518 Central Ave NW, Albuquerque, NM 87102, USA",35541119,1516442
208,208,May,1642234,5096373,2019-05-24 20:50:00,2019-05-24 21:08:00,0:17:44,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","5th @ Fruit, Albuquerque, NM 87102, USA",35553312,1516655
209,209,May,1642253,8919242,2019-05-24 20:51:00,2019-05-24 21:36:00,0:44:29,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",35559692,1517116
210,210,May,1642257,3203954,2019-05-24 20:51:00,2019-05-24 21:12:00,0:20:28,"1 Civic Plaza NW, Albuquerque, NM 87102, USA",,35559511,1516714
211,211,May,1642266,9324826,2019-05-24 20:52:00,2019-05-24 21:07:00,0:15:21,"99999 5th St NW, Albuquerque, NM 87102, USA","330 Tijeras Ave NW, Albuquerque, NM 87102, USA",35559499,1516648
212,212,May,1642286,5410226,2019-05-24 20:53:00,2019-05-24 21:36:00,0:43:22,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",35559949,1517118
213,213,May,1642298,5518132,2019-05-24 20:53:00,2019-05-24 21:02:00,0:08:29,"401 3rd St NW, Albuquerque, NM 87102, USA","609 Broadway Blvd NE, Albuquerque, NM 87102, USA",35542452,1516542
214,214,May,1642354,4942355,2019-05-24 20:56:00,2019-05-24 21:07:00,0:10:14,"2550 Central Ave NE, Albuquerque, NM 87106, USA","115 Cornell Dr SE, Albuquerque, NM 87106, USA",35559694,1516635
215,215,May,1642392,7785676,2019-05-24 20:58:00,2019-05-24 22:20:00,1:21:25,"105 Stanford Dr SE, Albuquerque, NM 87106, USA","328 Marquette Ave NW, Albuquerque, NM 87102, USA",33002506,1517939
216,216,May,1642423,7318729,2019-05-24 21:00:00,2019-05-24 21:16:00,0:15:46,"105 Stanford Dr SE, Albuquerque, NM 87106, USA","4900 Central Ave SE, Albuquerque, NM 87108, USA",33002693,1516797
217,217,May,1642521,1445658,2019-05-24 21:05:00,2019-05-24 21:10:00,0:05:45,"519 Central Ave SW, Albuquerque, NM 87102, USA","500 Lead Ave SW, Albuquerque, NM 87102, USA",35561488,1516690
218,218,May,1642536,4011047,2019-05-24 21:05:00,2019-05-24 21:14:00,0:08:13,"600 Central Ave NW, Albuquerque, NM 87102, USA","501 Copper Ave NW, Albuquerque, NM 87102, USA",35558236,1516752
219,219,May,1642547,9520817,2019-05-24 21:06:00,2019-05-24 21:12:00,0:06:32,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","330 Tijeras Ave NW, Albuquerque, NM 87102, USA",35544393,1516732
220,220,May,1642555,2079970,2019-05-24 21:06:00,2019-05-24 21:14:00,0:07:24,"600 Central Ave NW, Albuquerque, NM 87102, USA","501 Copper Ave NW, Albuquerque, NM 87102, USA",35562208,1516757
221,221,May,1642603,8201542,2019-05-24 21:09:00,2019-05-24 21:11:00,0:02:27,"1400 Central Ave SE, Albuquerque, NM 87106, USA","1400 Central Ave SE, Albuquerque, NM 87106, USA",35561945,1516704
222,222,May,1642642,1449819,2019-05-24 21:11:00,2019-05-24 21:13:00,0:02:15,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","401 2nd St NW, Albuquerque, NM 87102, USA",35563479,1516742
223,223,May,1642644,7146615,2019-05-24 21:11:00,2019-05-24 21:16:00,0:05:04,"401 Gold Ave SW, Albuquerque, NM 87102, USA","101 State Hwy 313, Albuquerque, NM 87102, USA",35512278,1516808
224,224,May,1642646,2187219,2019-05-24 21:11:00,2019-05-24 21:16:00,0:05:14,"924 Park Ave SW, Albuquerque, NM 87102, USA","122 10th St NW, Albuquerque, NM 87102, USA",35563481,1516813
225,225,May,1642662,3203954,2019-05-24 21:12:00,2019-05-24 21:25:00,0:13:26,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","415 Roma Ave NW, Albuquerque, NM 87102, USA",35563113,1516962
226,226,May,1642665,8600566,2019-05-24 21:12:00,2019-05-24 21:18:00,0:05:47,"1100 Yale Blvd SE, Albuquerque, NM 87106, USA","2114 Central Ave SE, Albuquerque, NM 87106, USA",35548279,1516829
227,227,May,1642673,5834326,2019-05-24 21:12:00,2019-05-24 21:32:00,0:19:58,"2002 Central Ave NW, Albuquerque, NM 87104, USA","1720 Central Ave NW, Albuquerque, NM 87104, USA",35561047,1517070
228,228,May,1642695,2484319,2019-05-24 21:13:00,2019-05-24 21:18:00,0:04:40,"401 3rd St NW, Albuquerque, NM 87102, USA","330 Tijeras Ave NW, Albuquerque, NM 87102, USA",35537873,1516832
229,229,May,1642698,4335950,2019-05-24 21:13:00,2019-05-24 21:45:00,0:31:29,"400 Marquette Ave NW, Albuquerque, NM 87102, USA","601 Tijeras Ave NW, Albuquerque, NM 87102, USA",35556305,1517289
230,230,May,1642703,4454304,2019-05-24 21:14:00,2019-05-24 21:15:00,0:01:33,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","330 Tijeras Ave NW, Albuquerque, NM 87102, USA",35563479,1516789
231,231,May,1642706,1906492,2019-05-24 21:14:00,2019-05-24 21:45:00,0:31:10,"500 Tijeras Ave NW, Albuquerque, NM 87102, USA","601 Tijeras Ave NW, Albuquerque, NM 87102, USA",35534284,1517296
232,232,May,1642712,6705703,2019-05-24 21:14:00,2019-05-24 22:11:00,0:56:37,"201 Marquette Ave NW, Albuquerque, NM 87102, USA","201 Marquette Ave NW, Albuquerque, NM 87102, USA",35563725,1517770
233,233,May,1642714,1455340,2019-05-24 21:15:00,2019-05-24 21:56:00,0:41:30,"1898 Mountain Rd NW, Albuquerque, NM 87104, USA","1898 Mountain Rd NW, Albuquerque, NM 87104, USA",35564036,1517516
234,234,May,1642739,9324826,2019-05-24 21:16:00,2019-05-24 21:39:00,0:23:02,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","415 Tijeras Ave NW, Albuquerque, NM 87102, USA",35563479,1517184
235,235,May,1642841,2323369,2019-05-24 21:22:00,2019-05-24 23:29:00,2:07:06,"Gold Bldg, 320 Gold Ave SW, Albuquerque, NM 87102, USA","851 Silver Ave SW, Albuquerque, NM 87102, USA",35565152,1519099
236,236,May,1642844,7386823,2019-05-24 21:22:00,2019-05-24 21:54:00,0:32:09,"2424 Central Ave SW, Albuquerque, NM 87104, USA","2424 Central Ave SW, Albuquerque, NM 87104, USA",35526153,1517477
237,237,May,1642870,1335100,2019-05-24 21:24:00,2019-05-24 23:15:00,1:51:21,"101 State Hwy 313, Albuquerque, NM 87102, USA","1114 Park Ave SW, Albuquerque, NM 87102, USA",35565998,1518863
238,238,May,1642883,8763917,2019-05-24 21:24:00,2019-05-24 21:28:00,0:03:21,"1st St NW @, Central Ave NW, Albuquerque, NM 87102, United States","118 Rte 66, Albuquerque, NM 87102, USA",35530944,1516991
239,239,May,1642902,4454304,2019-05-24 21:26:00,2019-05-24 21:28:00,0:01:59,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","301 Tijeras Ave NW, Albuquerque, NM 87102, USA",35537873,1516997
240,240,May,1642912,2484319,2019-05-24 21:27:00,2019-05-24 22:06:00,0:39:11,"330 Tijeras Ave NW, Albuquerque, NM 87102, USA","111 Marble Ave NW, Albuquerque, NM 87102, USA",35566606,1517679
